,Switch ID,Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped, Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,is_valid,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,Label,Binary Label
11595,of:0000000000000007,Port#:3,3331,31802803,12855251,2276,2567,0,0,0,0,2,278,278,2,5,0,0,0,0,4,291,6955,291,6955,291,True,0,505,16241,16098,-1,Blackhole,Attack
11608,of:000000000000000a,Port#:4,7153,126407885,120141447,7065,2577,0,0,0,0,4,556,5441,76,4,0,0,0,0,4,417,6307457,417,6307457,417,True,0,7,17962,17831,-1,Blackhole,Attack
11609,of:000000000000000b,Port#:1,2294,50489741,50723873,3988,2577,0,0,0,0,77,5359,5908429,148,5,0,0,0,0,1,0,0,0,0,0,True,0,6,7955,7871,-1,Blackhole,Attack
11610,of:000000000000000b,Port#:2,2376,12863942,31791611,3151,2577,0,0,0,0,2,280,5639,79,5,0,0,0,0,2,397,7021,397,7021,397,True,0,6,7955,7871,-1,Blackhole,Attack
11617,of:0000000000000004,Port#:3,6191,101206137,6554220,2135,2577,0,0,0,0,79,5637,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,7,15771,15638,-1,Blackhole,Attack
11621,of:0000000000000001,Port#:4,1680,232602,38101280,3736,2577,0,0,0,0,2,278,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,13732,13607,-1,Blackhole,Attack
11628,of:0000000000000008,Port#:2,2455,19159446,31803637,3337,2577,0,0,0,0,148,5908427,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,505,9766,9626,-1,Blackhole,Attack
11631,of:0000000000000005,Port#:2,4237,63322135,75988153,5447,2577,0,0,0,0,148,5908427,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,505,15131,15002,-1,Blackhole,Attack
11633,of:000000000000000c,Port#:2,2635,50513155,69636244,4532,2587,0,0,0,0,81,5623,5908709,150,5,0,0,0,0,2,0,0,0,0,0,True,0,7,19701,19568,-1,Blackhole,Attack
11634,of:000000000000000c,Port#:3,2464,19160600,31813720,3451,2587,0,0,0,0,4,556,6183,85,5,0,0,0,0,3,0,0,0,0,0,True,0,7,19701,19568,-1,Blackhole,Attack
11636,of:000000000000000a,Port#:1,3669,75750455,94879800,5663,2587,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,5,17986,17855,-1,Blackhole,Attack
11638,of:000000000000000a,Port#:3,1735,235772,6568225,2289,2587,0,0,0,0,4,556,560,4,5,0,0,0,0,3,0,0,0,0,0,True,0,5,17986,17855,-1,Blackhole,Attack
11649,of:0000000000000001,Port#:1,1811,25270070,57002082,3815,2587,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,13756,13631,-1,Blackhole,Attack
11651,of:0000000000000001,Port#:3,3336,31803959,19166730,2550,2587,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,13756,13631,-1,Blackhole,Attack
11654,of:0000000000000002,Port#:2,2550,19166730,31803959,3336,2587,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,11029,10948,-1,Blackhole,Attack
11663,of:000000000000000c,Port#:1,2887,75696334,44413564,4003,2116,0,0,0,0,143,5776895,5588,76,5,0,0,0,0,1,0,0,0,0,0,True,0,8,15194,15060,-1,Blackhole,Attack
11670,of:000000000000000a,Port#:4,1448,195920,50662580,3390,2116,0,0,0,0,4,556,560,4,4,0,0,0,0,4,0,0,0,0,0,True,0,606,19564,19436,-1,Blackhole,Attack
11673,of:0000000000000003,Port#:1,1994,50469106,31773410,3190,2116,0,0,0,0,0,0,556,4,4,0,0,0,0,1,0,0,0,0,0,True,0,4,13797,13671,-1,Blackhole,Attack
11674,of:0000000000000003,Port#:2,2035,44150704,44373212,3436,2116,0,0,0,0,0,0,556,4,4,0,0,0,0,2,0,0,0,0,0,True,0,4,13797,13671,-1,Blackhole,Attack
11682,of:0000000000000001,Port#:3,3442,44374015,25483299,3205,2116,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,6,15116,14990,-1,Blackhole,Attack
11702,of:000000000000000c,Port#:2,808,12638794,25288035,1377,581,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,3792,3672,-1,Blackhole,Attack
11705,of:000000000000000a,Port#:1,1159,25245804,25302595,1589,581,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,4191,4079,-1,Blackhole,Attack
11709,of:000000000000000b,Port#:1,427,6321112,12675259,944,581,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,1815,1743,-1,Blackhole,Attack
11712,of:0000000000000003,Port#:2,326,6314148,6371022,763,581,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,606,3127,3016,-1,Blackhole,Attack
11716,of:0000000000000004,Port#:2,577,66541,6387098,1000,581,0,0,0,0,4,556,556,4,4,0,0,0,0,2,0,0,0,0,0,True,0,4,2750,2625,-1,Blackhole,Attack
11731,of:0000000000000005,Port#:2,1011,18971095,57956,454,581,0,0,0,0,81,2889494,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,5,3536,3420,-1,Blackhole,Attack
11732,of:0000000000000005,Port#:3,979,6385593,6362286,639,581,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,5,3536,3420,-1,Blackhole,Attack
11737,of:0000000000000009,Port#:2,460,58432,64117,526,581,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,2259,2136,-1,Blackhole,Attack
11739,of:000000000000000c,Port#:1,510,12618198,6379130,869,591,0,0,0,0,0,0,280,2,4,0,0,0,0,1,0,0,0,0,0,True,0,6,4084,3964,-1,Blackhole,Attack
11743,of:000000000000000a,Port#:1,1333,31549250,25310332,1695,591,0,0,0,0,77,2888958,3329,44,5,0,0,0,0,1,0,0,0,0,0,True,0,6,4483,4371,-1,Blackhole,Attack
11744,of:000000000000000a,Port#:2,261,18200,12668345,837,591,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,4483,4371,-1,Blackhole,Attack
11753,of:0000000000000004,Port#:1,815,12666616,57320,425,591,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,4,2774,2649,-1,Blackhole,Attack
11754,of:0000000000000004,Port#:2,583,67375,6387932,1006,591,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,4,2774,2649,-1,Blackhole,Attack
11758,of:0000000000000001,Port#:3,1172,25274348,88715,885,591,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,6,4306,4195,-1,Blackhole,Attack
11770,of:0000000000000005,Port#:3,985,6386427,6363120,645,591,0,0,0,0,2,278,556,4,4,0,0,0,0,4,0,0,0,0,0,True,0,5,3560,3444,-1,Blackhole,Attack
11771,of:0000000000000006,Port#:1,582,67277,66527,554,591,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,4,2802,2685,-1,Blackhole,Attack
11776,of:0000000000000009,Port#:3,484,60854,58790,460,591,0,0,0,0,2,280,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,4,2283,2160,-1,Blackhole,Attack
11778,of:000000000000000c,Port#:2,908,12645691,31593231,1564,601,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,4102,3982,-1,Blackhole,Attack
11781,of:000000000000000a,Port#:1,1334,31549320,25311242,1702,601,0,0,0,0,1,70,350,3,5,0,0,0,0,1,0,6823,0,6823,0,True,0,6,4502,4389,-1,Blackhole,Attack
11789,of:0000000000000003,Port#:3,1090,6394515,6385464,953,601,0,0,0,0,54,3987,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,606,3452,3340,-1,Blackhole,Attack
11797,of:0000000000000001,Port#:4,1478,25296490,18978676,1111,601,0,0,0,0,79,2889216,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,6,4612,4501,-1,Blackhole,Attack
11801,of:0000000000000007,Port#:2,1123,18979628,59624,466,601,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,4,3192,3070,-1,Blackhole,Attack
11806,of:0000000000000005,Port#:1,1111,18978676,25296490,1478,601,0,0,0,0,2,278,2889216,79,4,0,0,0,0,1,0,0,0,0,0,True,0,5,3758,3641,-1,Blackhole,Attack
11807,of:0000000000000005,Port#:2,1196,25276123,59624,466,601,0,0,0,0,79,2889216,278,2,4,0,0,0,0,3,0,0,0,0,0,True,0,5,3758,3641,-1,Blackhole,Attack
11819,of:000000000000000a,Port#:1,1334,31549320,25312362,1710,611,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,4798,4685,-1,Blackhole,Attack
11824,of:000000000000000b,Port#:2,829,12668482,6380626,880,611,0,0,0,0,81,2889499,3740,48,5,0,0,0,0,2,0,0,0,0,0,True,0,6,2129,2057,-1,Blackhole,Attack
11825,of:0000000000000003,Port#:1,400,12610734,77254,709,611,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,606,3470,3358,-1,Blackhole,Attack
11830,of:0000000000000004,Port#:2,597,69321,6389878,1020,611,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,2822,2697,-1,Blackhole,Attack
11834,of:0000000000000001,Port#:3,1186,25276294,98548,1014,611,0,0,0,0,4,556,556,4,4,0,0,0,0,3,0,7813,0,7813,0,True,0,6,4630,4519,-1,Blackhole,Attack
11853,of:000000000000000c,Port#:1,683,18921559,6389685,1002,621,0,0,0,0,77,2888939,4071,53,5,0,0,0,0,1,0,0,0,0,0,True,0,6,4430,4310,-1,Blackhole,Attack
11855,of:000000000000000c,Port#:3,1398,25291060,19001581,1411,621,0,0,0,0,4,556,2889499,81,5,0,0,0,0,3,0,0,0,0,0,True,0,6,4430,4310,-1,Blackhole,Attack
11856,of:000000000000000c,Port#:4,906,6382618,70025,597,621,0,0,0,0,53,4067,630,5,5,0,0,0,0,4,0,0,0,0,0,True,0,6,4430,4310,-1,Blackhole,Attack
11857,of:000000000000000a,Port#:1,1334,31549320,25313202,1716,621,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,4822,4709,-1,Blackhole,Attack
11858,of:000000000000000a,Port#:2,434,6321561,12678371,962,621,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,4822,4709,-1,Blackhole,Attack
11865,of:0000000000000003,Port#:3,1104,6396461,6387410,967,621,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,606,3780,3668,-1,Blackhole,Attack
11876,of:0000000000000007,Port#:1,834,12669298,6379447,850,621,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,3248,3126,-1,Blackhole,Attack
11883,of:0000000000000005,Port#:2,1323,25285824,61570,480,621,0,0,0,0,54,4133,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,5,3927,3810,-1,Blackhole,Attack
11886,of:0000000000000006,Port#:2,778,6373655,6389277,1006,621,0,0,0,0,54,4133,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,3168,3051,-1,Blackhole,Attack
11891,of:000000000000000c,Port#:1,683,18921559,6390525,1008,631,0,0,0,0,0,0,560,4,4,0,0,0,0,1,768,7681,768,7681,768,True,0,8,4723,4603,-1,Blackhole,Attack
11905,of:0000000000000004,Port#:1,841,12670230,60934,451,631,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,3224,3099,-1,Blackhole,Attack
11911,of:0000000000000001,Port#:4,1499,25299340,18981456,1131,631,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,4673,4561,-1,Blackhole,Attack
11922,of:0000000000000005,Port#:3,1012,6390111,6381516,886,631,0,0,0,0,4,556,3669,47,5,0,0,0,0,4,0,0,0,0,0,True,0,6,4053,3936,-1,Blackhole,Attack
11933,of:000000000000000a,Port#:1,1334,31549320,25314882,1728,641,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,True,0,6,5138,5025,-1,Blackhole,Attack
11935,of:000000000000000a,Port#:3,1883,37908207,25322137,1820,641,0,0,0,0,82,3020487,3593,48,5,0,0,0,0,3,0,0,0,0,0,True,0,6,5138,5025,-1,Blackhole,Attack
11942,of:0000000000000003,Port#:4,1384,18999102,71823,615,641,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,606,4091,3979,-1,Blackhole,Attack
11958,of:0000000000000005,Port#:1,1311,25285717,25307467,1611,641,0,0,0,0,82,3020487,3591,48,5,0,0,0,0,1,0,0,0,0,0,True,0,7,4357,4240,-1,Blackhole,Attack
11963,of:0000000000000006,Port#:3,1586,19012977,63238,492,641,0,0,0,0,48,3591,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,7,3598,3480,-1,Blackhole,Attack
11964,of:0000000000000009,Port#:1,1014,6390837,64918,516,641,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,5,2627,2503,-1,Blackhole,Attack
11967,of:000000000000000c,Port#:1,683,18921559,6392205,1020,651,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,True,0,4,4759,4639,-1,Blackhole,Attack
11972,of:000000000000000a,Port#:2,654,6336674,25287681,1327,651,0,0,0,0,45,3246,3020491,82,5,0,0,0,0,2,0,0,0,0,0,True,0,6,5443,5330,-1,Blackhole,Attack
11974,of:000000000000000a,Port#:4,498,64072,66174,522,651,0,0,0,0,2,278,280,2,5,0,0,0,0,4,0,0,0,0,0,True,0,6,5443,5330,-1,Blackhole,Attack
11980,of:0000000000000003,Port#:4,1390,18999936,72657,621,651,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,604,4109,3997,-1,Blackhole,Attack
11984,of:0000000000000001,Port#:1,1341,31549801,25317745,1771,651,0,0,0,0,80,3020211,3524,47,5,0,0,0,0,1,0,0,0,0,0,True,0,6,5276,5164,-1,Blackhole,Attack
11992,of:0000000000000007,Port#:3,753,6374176,44198118,1850,651,0,0,0,0,4,556,3020489,82,4,0,0,0,0,3,315148,12606716,315148,12606716,315148,True,0,5,3667,3545,-1,Blackhole,Attack
11997,of:0000000000000005,Port#:2,1443,25295353,64072,498,651,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,6,4668,4551,-1,Blackhole,Attack
12001,of:0000000000000006,Port#:3,1708,19021909,64072,498,651,0,0,0,0,49,3802,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,5,3736,3618,-1,Blackhole,Attack
12007,of:000000000000000c,Port#:3,1424,25294674,25315941,1717,661,0,0,0,0,4,556,3873,50,5,0,0,0,0,3,0,0,0,0,0,True,0,6,5063,4943,-1,Blackhole,Attack
12014,of:000000000000000b,Port#:2,861,12672962,6385106,912,661,0,0,0,0,4,560,560,4,4,0,0,0,0,2,0,0,0,0,0,True,0,4,2197,2125,-1,Blackhole,Attack
12016,of:0000000000000003,Port#:2,602,12624605,12689498,1103,661,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,606,4413,4301,-1,Blackhole,Attack
12027,of:0000000000000002,Port#:2,1046,102996,25280742,1218,661,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,3085,3013,-1,Blackhole,Attack
12034,of:0000000000000005,Port#:1,1498,31591026,25317233,1739,661,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,7,4873,4756,-1,Blackhole,Attack
12035,of:0000000000000005,Port#:2,1624,31599822,65184,506,661,0,0,0,0,87,3152031,556,4,5,0,0,0,0,3,367655,6303283,367655,6303283,367655,True,0,7,4873,4756,-1,Blackhole,Attack
12037,of:0000000000000006,Port#:1,628,73671,12687072,1054,661,0,0,0,0,4,556,3869,50,5,0,0,0,0,1,0,0,0,0,0,True,0,7,4048,3930,-1,Blackhole,Attack
12047,of:000000000000000a,Port#:1,1334,31549320,25317682,1748,671,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,5786,5673,-1,Blackhole,Attack
12058,of:0000000000000004,Port#:2,635,74603,19009241,1511,671,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,5,3436,3310,-1,Blackhole,Attack
12064,of:0000000000000002,Port#:1,1054,31529967,6408240,1245,671,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,3097,3025,-1,Blackhole,Attack
12080,of:0000000000000009,Port#:3,536,68134,66018,512,671,0,0,0,0,4,560,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,5,2880,2756,-1,Blackhole,Attack
12085,of:000000000000000a,Port#:1,4072,88360813,94854531,5585,2126,0,0,0,0,81,5642,5908445,148,4,0,0,0,0,1,0,0,0,0,0,True,0,608,19860,19732,-1,Blackhole,Attack
12087,of:000000000000000a,Port#:3,6420,120076563,82283875,5750,2126,0,0,0,0,148,5908443,5922,83,4,0,0,0,0,3,443,6822,443,6822,443,True,0,608,19860,19732,-1,Blackhole,Attack
12106,of:0000000000000007,Port#:3,2384,19136032,101168628,5929,2126,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,4,12034,11897,-1,Blackhole,Attack
12107,of:0000000000000008,Port#:1,1453,196684,63337227,4736,2126,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,8,17495,17357,-1,Blackhole,Attack
12110,of:0000000000000005,Port#:1,4255,69595736,94808691,5355,2126,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,5,14224,14093,-1,Blackhole,Attack
12111,of:0000000000000005,Port#:2,4463,75871900,196754,1454,2126,0,0,0,0,3,348,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,5,14224,14093,-1,Blackhole,Attack
12118,of:0000000000000009,Port#:3,3396,50663420,196754,1454,2126,0,0,0,0,2,280,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,4,10504,10365,-1,Blackhole,Attack
12130,of:0000000000000003,Port#:2,682,12629905,17956500,1348,826,0,0,0,0,80,5300,5252824,143,5,0,0,0,0,2,0,0,0,0,0,True,0,6,4946,4834,-1,Blackhole,Attack
12139,of:0000000000000001,Port#:4,1845,25331967,31605760,1604,826,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,5624,5512,-1,Blackhole,Attack
12147,of:0000000000000008,Port#:3,2058,25347317,44236429,2291,831,0,0,0,0,4,560,2879,35,4,0,0,0,0,3,238,7549,238,7549,238,True,0,5,6565,6442,-1,Blackhole,Attack
12148,of:0000000000000005,Port#:1,1608,31606316,25332523,1849,831,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,5,5416,5299,-1,Blackhole,Attack
12153,of:0000000000000006,Port#:3,1931,19045392,80474,616,831,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,5,4656,4538,-1,Blackhole,Attack
12154,of:0000000000000009,Port#:1,1307,12710874,5465136,778,826,0,0,0,0,4,556,5384094,146,5,0,0,0,0,1,0,0,0,0,0,True,0,5,3464,3340,-1,Blackhole,Attack
12157,of:000000000000000c,Port#:1,683,18921559,6409005,1140,836,0,0,0,0,0,0,280,2,4,0,0,0,0,1,0,0,0,0,0,True,0,5,5536,5416,-1,Blackhole,Attack
12172,of:0000000000000004,Port#:2,881,5341671,25333296,1880,836,0,0,0,0,142,5252612,6172,91,5,0,0,0,0,2,0,0,0,0,0,True,0,507,4341,4215,-1,Blackhole,Attack
12174,of:0000000000000001,Port#:1,1341,31549801,25334425,1891,836,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,4,5648,5536,-1,Blackhole,Attack
12177,of:0000000000000001,Port#:4,1851,25332801,31606594,1610,836,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,4,5648,5536,-1,Blackhole,Attack
12179,of:0000000000000002,Port#:2,1158,118564,25296310,1330,836,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,3608,3536,-1,Blackhole,Attack
12184,of:0000000000000008,Port#:2,2085,44222977,6399086,991,841,0,0,0,0,4,556,2746,33,5,0,0,0,0,2,0,0,0,0,0,True,0,6,6711,6588,-1,Blackhole,Attack
12193,of:0000000000000009,Port#:2,624,81228,86913,690,836,0,0,0,0,2,278,278,2,4,0,0,0,0,2,0,0,0,0,0,True,0,6,3669,3545,-1,Blackhole,Attack
12194,of:0000000000000009,Port#:3,816,6386401,80752,618,836,0,0,0,0,2,280,278,2,4,0,0,0,0,4,0,0,0,0,0,True,0,6,3669,3545,-1,Blackhole,Attack
12195,of:000000000000000c,Port#:1,683,18921559,6409845,1146,846,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,True,0,5,5592,5472,-1,Blackhole,Attack
12202,of:000000000000000a,Port#:4,624,81586,6387241,822,846,0,0,0,0,2,278,280,2,5,0,0,0,0,4,0,0,0,0,0,True,0,9,6737,6624,-1,Blackhole,Attack
12206,of:0000000000000003,Port#:2,713,12632228,19009327,1395,846,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,5343,5231,-1,Blackhole,Attack
12216,of:0000000000000002,Port#:1,1229,37833460,6431760,1473,846,0,0,0,0,0,0,278,2,4,0,0,0,0,1,0,0,0,0,0,True,0,6,3620,3548,-1,Blackhole,Attack
12217,of:0000000000000002,Port#:2,1164,119398,25297144,1336,846,0,0,0,0,2,278,278,2,4,0,0,0,0,2,0,0,0,0,0,True,0,6,3620,3548,-1,Blackhole,Attack
12219,of:0000000000000007,Port#:2,1739,31616003,81586,624,846,0,0,0,0,2,278,278,2,4,0,0,0,0,2,0,0,0,0,0,True,0,4,4414,4292,-1,Blackhole,Attack
12220,of:0000000000000007,Port#:3,993,6399364,44223255,2087,846,0,0,0,0,2,278,278,2,4,0,0,0,0,3,0,0,0,0,0,True,0,4,4414,4292,-1,Blackhole,Attack
12223,of:0000000000000008,Port#:3,2186,25356949,44238097,2303,851,0,0,0,0,4,560,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,5,6735,6612,-1,Blackhole,Attack
12227,of:0000000000000006,Port#:1,921,6393566,19006901,1346,846,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,5,4885,4767,-1,Blackhole,Attack
12229,of:0000000000000006,Port#:3,1939,19046504,81586,624,846,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,5,4885,4767,-1,Blackhole,Attack
12240,of:000000000000000a,Port#:4,632,82698,6388361,830,856,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,True,0,7,6838,6725,-1,Blackhole,Attack
12245,of:0000000000000003,Port#:3,1431,12721082,6416490,1235,856,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,5367,5255,-1,Blackhole,Attack
12249,of:0000000000000004,Port#:3,1354,19008013,6394678,929,856,0,0,0,0,4,556,556,4,4,0,0,0,0,3,0,0,0,0,0,True,0,504,4389,4263,-1,Blackhole,Attack
12251,of:0000000000000001,Port#:2,621,6334232,24123323,1421,856,0,0,0,0,76,5036,5121488,139,5,0,0,0,0,2,0,0,0,0,0,True,0,6,5960,5848,-1,Blackhole,Attack
12255,of:0000000000000002,Port#:2,1249,125612,30550458,1482,856,0,0,0,0,81,5658,5252758,142,5,0,0,0,0,2,0,0,0,0,0,True,0,6,3908,3836,-1,Blackhole,Attack
12258,of:0000000000000007,Port#:3,1001,6400476,44224367,2095,856,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,4438,4316,-1,Blackhole,Attack
12260,of:0000000000000008,Port#:2,2097,44224645,6400754,1003,861,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,4,6759,6636,-1,Blackhole,Attack
12275,of:000000000000000a,Port#:1,1508,37852747,25342945,1985,866,0,0,0,0,0,0,560,4,4,0,0,0,0,1,0,0,0,0,0,True,0,6,6862,6749,-1,Blackhole,Attack
12278,of:000000000000000a,Port#:4,638,83532,6389201,836,866,0,0,0,0,4,556,560,4,4,0,0,0,0,4,0,0,0,0,0,True,0,6,6862,6749,-1,Blackhole,Attack
12285,of:0000000000000004,Port#:1,993,12691358,82062,603,866,0,0,0,0,4,556,556,4,4,0,0,0,0,1,0,0,0,0,0,True,0,504,4405,4279,-1,Blackhole,Attack
12292,of:0000000000000002,Port#:1,1402,44136821,6440801,1590,866,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,7021,0,7021,0,True,0,7,4048,3976,-1,Blackhole,Attack
12299,of:0000000000000008,Port#:3,2196,25358349,44239487,2313,866,0,0,0,0,4,560,556,4,4,0,0,0,0,3,0,0,0,0,0,True,0,4,6775,6652,-1,Blackhole,Attack
12300,of:0000000000000005,Port#:1,1630,31609374,25340881,1951,866,0,0,0,0,4,556,5856,84,5,0,0,0,0,1,0,0,0,0,0,True,0,5,5630,5513,-1,Blackhole,Attack
12304,of:0000000000000006,Port#:2,1211,12706001,6426352,1384,866,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,4925,4807,-1,Blackhole,Attack
12306,of:0000000000000009,Port#:1,1508,19017981,6388639,836,866,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,3733,3609,-1,Blackhole,Attack
12308,of:0000000000000009,Port#:3,836,6389201,83532,638,866,0,0,0,0,4,560,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,3733,3609,-1,Blackhole,Attack
12310,of:000000000000000c,Port#:2,1189,18956481,37928535,2017,876,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,5653,5532,-1,Blackhole,Attack
12313,of:000000000000000a,Port#:1,1643,42973679,25349151,2072,876,0,0,0,0,135,5120932,5926,85,5,0,0,0,0,1,489,4896,489,4896,489,True,0,6,7072,6959,-1,Blackhole,Attack
12318,of:000000000000000b,Port#:2,1350,25299336,6429273,1413,876,0,0,0,0,4,560,560,4,4,0,0,0,0,2,0,0,0,0,0,True,0,4,3362,3290,-1,Blackhole,Attack
12324,of:0000000000000004,Port#:2,942,6396444,30459900,2068,876,0,0,0,0,4,556,5121488,139,5,0,0,0,0,2,0,0,0,0,0,True,0,505,4561,4435,-1,Blackhole,Attack
12328,of:0000000000000001,Port#:3,1610,31608651,6432651,1460,876,0,0,0,0,85,5922,556,4,5,0,0,0,0,3,65736,6303304,65736,6303304,65736,True,0,7,6389,6277,-1,Blackhole,Attack
12334,of:0000000000000007,Port#:3,1148,11523076,44231401,2188,876,0,0,0,0,139,5121488,5922,85,5,0,0,0,0,3,225,7482,225,7482,225,True,0,6,4690,4568,-1,Blackhole,Attack
12343,of:0000000000000006,Port#:3,1959,19049284,84366,644,876,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,4959,4841,-1,Blackhole,Attack
